rank,name,mbid,fma_track_count,used_by_dataset,used_by_companies,flag
1678,Los Fancy Free,5c4f512b-022a-4db3-9b04-da347b129e90,13,free-music-archive,Google;Stability AI,USED_BY
1679,Polka Madre,1d7b0b7f-cd50-4d9b-8eb8-fedca184350a,13,free-music-archive,Google;Stability AI,USED_BY
1680,The Feeling of Love,b05cdf50-53f3-41d3-bbb1-92f86697b0e7,13,free-music-archive,Google;Stability AI,USED_BY
1681,The Bowmans,691c9f79-2242-4f60-83d6-59393e60c0b2,13,free-music-archive,Google;Stability AI,USED_BY
1682,Tough Darts!,1915,13,free-music-archive,Google;Stability AI,USED_BY
1683,Boss Hog,57648c1f-335d-4216-ba82-508b23b3bcf4,13,free-music-archive,Google;Stability AI,USED_BY
1684,Uke of Spaces Corners,48533762-bcfb-4c8c-92a9-da0d95c8f025,13,free-music-archive,Google;Stability AI,USED_BY
1685,Nine Inch Nails,b7ffd2af-418f-4be2-bdd1-22f8b48613da,13,free-music-archive,Google;Stability AI,USED_BY
1686,Mafeisan,2875,13,free-music-archive,Google;Stability AI,USED_BY
1687,Roberto Billi,2641c27d-8b2a-4735-a826-a2c2a0f408b5,13,free-music-archive,Google;Stability AI,USED_BY
1688,Quiet Orchestra,3157,13,free-music-archive,Google;Stability AI,USED_BY
1689,Kostas Vomvolos,3459,13,free-music-archive,Google;Stability AI,USED_BY
1690,Giraffe,12aed76c-0a18-4d42-b452-9c312191af2a,13,free-music-archive,Google;Stability AI,USED_BY
1691,Hank,f541bd8a-706c-4f94-9714-07e188eb6f71,13,free-music-archive,Google;Stability AI,USED_BY
1692,Knyaz Mishkin,2efc2a91-bb7a-4252-8436-673932273f8b,13,free-music-archive,Google;Stability AI,USED_BY
1693,Kakitsubata (Sylvie Walder + _),4588,13,free-music-archive,Google;Stability AI,USED_BY
1694,Formula,920d58f7-a17c-4fc5-a26d-4d1531304408,13,free-music-archive,Google;Stability AI,USED_BY
1695,Curlew,6e06d6e2-16f0-416d-b1cd-c7bbdae4d999,13,free-music-archive,Google;Stability AI,USED_BY
1696,The Ether,4924,13,free-music-archive,Google;Stability AI,USED_BY
1697,Amen Dunes,c926bc4a-97c9-4412-b56e-7e5844f09579,13,free-music-archive,Google;Stability AI,USED_BY
1698,Mucca Pazza,ac1f0959-c578-4042-a947-0483df296e9e,13,free-music-archive,Google;Stability AI,USED_BY
1699,Diablo Swing Orchestra,af723a8a-d3db-46c2-82a3-201dde8fa27f,13,free-music-archive,Google;Stability AI,USED_BY
1700,Sikhara,e878f2f1-ea94-4a14-93f9-0dc036ecf35e,13,free-music-archive,Google;Stability AI,USED_BY
1701,Dave Public,1889,13,free-music-archive,Google;Stability AI,USED_BY
1702,Professor Kliq,d571e5b2-8dcd-4e72-a886-2ed3b254fe86,13,free-music-archive,Google;Stability AI,USED_BY
1703,Nat Roe,2079,13,free-music-archive,Google;Stability AI,USED_BY
1704,Claudio Nuñez,b5b5afdc-a758-400b-8f0b-6952d710fcda,13,free-music-archive,Google;Stability AI,USED_BY
1705,ZONA MC,5443,13,free-music-archive,Google;Stability AI,USED_BY
1706,Bakers At Dawn,791fd758-2d0c-4f9b-8c24-c3e10013319c,13,free-music-archive,Google;Stability AI,USED_BY
1707,Aaron Ximm,beb55053-dc55-45e4-8ae0-94b755059fb0,13,free-music-archive,Google;Stability AI,USED_BY
1708,Violet,4122,13,free-music-archive,Google;Stability AI,USED_BY
1709,Andrij Orel,d40ec5d6-6534-4f8a-a67e-fc186b0d1922,13,free-music-archive,Google;Stability AI,USED_BY
1710,Ain't No Love,058af75f-cead-4eb3-9afc-8a27075662c3,13,free-music-archive,Google;Stability AI,USED_BY
1711,Steve Anderson,17849,13,free-music-archive,Google;Stability AI,USED_BY
1712,soundZcapa,1648a3f0-071a-446c-987b-c9187cb7d4c6,13,free-music-archive,Google;Stability AI,USED_BY
1713,Hi-Rez,15196,13,free-music-archive,Google;Stability AI,USED_BY
1714,saQi,18017,13,free-music-archive,Google;Stability AI,USED_BY
1715,Infetu,5eb0f38f-2aca-4c81-b09e-b417e7c9c1c8,13,free-music-archive,Google;Stability AI,USED_BY
1716,Bobby Bunny,14546,13,free-music-archive,Google;Stability AI,USED_BY
1717,ILI,10dd7e1a-df42-4605-b601-bb5caf6ddfbc,13,free-music-archive,Google;Stability AI,USED_BY
1718,Macon Tights,3ab568c0-6ba9-470b-89ad-704be77f0be9,13,free-music-archive,Google;Stability AI,USED_BY
1719,Krebs,12277,13,free-music-archive,Google;Stability AI,USED_BY
1720,Town Hall,fca5baa0-c727-4b89-b338-32c37acb49c1,13,free-music-archive,Google;Stability AI,USED_BY
1721,Snake Oil Salesmen,18824,13,free-music-archive,Google;Stability AI,USED_BY
1722,Alien Whale,5eb0cdb6-5594-49a1-a1bc-761ad45666d0,13,free-music-archive,Google;Stability AI,USED_BY
1723,Ultimate Painting,633a4da5-b0c8-4822-88c6-7dd0017830a8,13,free-music-archive,Google;Stability AI,USED_BY
1724,ps,54764485-5f69-4235-b67a-368bbb1eaff6,13,free-music-archive,Google;Stability AI,USED_BY
1725,Control-Z,b13b4162-ad52-44e5-83e1-b42bf89d4fd6,13,free-music-archive,Google;Stability AI,USED_BY
1726,Suppression,12503,13,free-music-archive,Google;Stability AI,USED_BY
1727,Sarin,2ea859ef-2683-49cc-8b4c-7478dec0c8bf,13,free-music-archive,Google;Stability AI,USED_BY
1728,Guillaume Tucker,734da984-1468-47d2-8b27-3064cb00341c,13,free-music-archive,Google;Stability AI,USED_BY
1729,Naran,11297,13,free-music-archive,Google;Stability AI,USED_BY
1730,Romashka,b18f3fc5-fd2e-4b7c-b1c5-1942f3eeec34,13,free-music-archive,Google;Stability AI,USED_BY
1731,Montana Skies,1e30a002-ff43-4b44-8114-6b8f0877d304,13,free-music-archive,Google;Stability AI,USED_BY
1732,Pheasant,19835,13,free-music-archive,Google;Stability AI,USED_BY
1733,Shodé Non,20028,13,free-music-archive,Google;Stability AI,USED_BY
1734,Peripheral Living,20099,13,free-music-archive,Google;Stability AI,USED_BY
1735,The Wades,4bd9c435-3b54-446a-8a33-dd0c40a8e2b4,13,free-music-archive,Google;Stability AI,USED_BY
1736,Noise Research,9b063d4c-92ff-470d-a1d0-97ba405e3cd6,13,free-music-archive,Google;Stability AI,USED_BY
1737,"Utopia, Ohio",20329,13,free-music-archive,Google;Stability AI,USED_BY
1738,The Carnys,20544,13,free-music-archive,Google;Stability AI,USED_BY
1739,Decade in Exile,12420,13,free-music-archive,Google;Stability AI,USED_BY
1740,?Alos,0716e73c-930d-454f-8967-5c9e8da86a83,13,free-music-archive,Google;Stability AI,USED_BY
1741,Best Friends!,14579,13,free-music-archive,Google;Stability AI,USED_BY
1742,yan_g,18ecc104-498b-4510-9b8b-cf53605958a0,13,free-music-archive,Google;Stability AI,USED_BY
1743,Ventre de Biche,559642a5-6af5-47c3-9eb7-6b80a4909f97,13,free-music-archive,Google;Stability AI,USED_BY
1744,The Jon Spencer Blues Explosion,d1ab8ca8-fb9f-4e78-a422-3cd5406dc0b1,13,free-music-archive,Google;Stability AI,USED_BY
1745,un automne à Lob-Nor,14f7b86a-8e56-4fd2-98e4-4a695ca2f43b,13,free-music-archive,Google;Stability AI,USED_BY
1746,Gallery Six,2b7f38a2-9f50-4e74-84bb-5386a26cca73,13,free-music-archive,Google;Stability AI,USED_BY
1747,Artist Name,023293d7-4763-4cad-9644-4c4632f916e5,13,free-music-archive,Google;Stability AI,USED_BY
1748,Did You Just Hex Me?,15212,13,free-music-archive,Google;Stability AI,USED_BY
1749,Obsidian Shell,58839188-1c88-42ee-9274-87677d0e6fcc,13,free-music-archive,Google;Stability AI,USED_BY
1750,Surak,6ec2c1ca-1d3e-47c5-a286-10e14b17da69,13,free-music-archive,Google;Stability AI,USED_BY
1751,Y:E:T,13928,13,free-music-archive,Google;Stability AI,USED_BY
1752,Werner Fern,15461,13,free-music-archive,Google;Stability AI,USED_BY
1753,Hell Hoarse,9755,13,free-music-archive,Google;Stability AI,USED_BY
1754,Origami Repetika,b5b8e4ff-d8c0-4461-bc42-f034bd332092,13,free-music-archive,Google;Stability AI,USED_BY
1755,Flex Vector,c4b1b4d1-1e99-4a53-96c9-51d1a67f2491,13,free-music-archive,Google;Stability AI,USED_BY
1756,Unknown Artist,13409,13,free-music-archive,Google;Stability AI,USED_BY
1757,André Pissoir,7588,13,free-music-archive,Google;Stability AI,USED_BY
1758,Duncan Avoid,a9097292-246d-4165-8713-7f56c28efce5,13,free-music-archive,Google;Stability AI,USED_BY
1759,Vlasta Popić,86c36c58-b4ba-4c94-84f9-2b3c19e6eb71,13,free-music-archive,Google;Stability AI,USED_BY
1760,Ostin,15841,13,free-music-archive,Google;Stability AI,USED_BY
1761,Pete Galub,7ed63cd6-e8d3-4204-a103-eec76c149cd7,13,free-music-archive,Google;Stability AI,USED_BY
1762,Bliss Blood,983b93fe-d700-4843-b221-bbd58992efa7,13,free-music-archive,Google;Stability AI,USED_BY
1763,Al Street,3e1bd546-d2a7-49cb-b38d-d70904a1d719,13,free-music-archive,Google;Stability AI,USED_BY
1764,Nick Rivera,f7ed2c57-d39d-4929-bea0-922a84136eae,13,free-music-archive,Google;Stability AI,USED_BY
1765,XPURM,a6f9d57b-15a8-4eaa-861a-6e48d9547958,13,free-music-archive,Google;Stability AI,USED_BY
1766,The Moto-Gators,16714,13,free-music-archive,Google;Stability AI,USED_BY
1767,Alterior,a6c4472d-9a6e-433f-9365-eba9db86c45a,13,free-music-archive,Google;Stability AI,USED_BY
1768,The Mantles,b1cdb77f-e1e0-4d09-ae16-485045a32717,13,free-music-archive,Google;Stability AI,USED_BY
1769,Dirty Beaches,ff9fe073-0ccc-481e-bcd5-bc26ce15897c,13,free-music-archive,Google;Stability AI,USED_BY
1770,melodysheep,01b2e661-0964-44b0-81c9-fa4293df599d,13,free-music-archive,Google;Stability AI,USED_BY
1771,Pleiades M,17401,13,free-music-archive,Google;Stability AI,USED_BY
1772,Semyon,97e9448d-2d67-4429-b62a-3a7941621035,13,free-music-archive,Google;Stability AI,USED_BY
1773,Honnda,a0b86ec1-e28b-49e6-9df4-04765466b90d,13,free-music-archive,Google;Stability AI,USED_BY
1774,Miss Emma,a9450b42-5f97-46ad-9907-986c69309b54,13,free-music-archive,Google;Stability AI,USED_BY
1775,Inefficient Screws,eca5916a-34e2-4ccf-9f1f-254f4a2eb459,13,free-music-archive,Google;Stability AI,USED_BY
1776,Ian Linter,35ab247b-7823-4cf8-bdcc-b39ca62b1fb9,13,free-music-archive,Google;Stability AI,USED_BY
1777,Dimenticarmi Non!,bc01f0a9-d171-40bc-a821-3f27f7bba5ed,13,free-music-archive,Google;Stability AI,USED_BY
1778,Sycamore Drive,f632b4a2-51d9-46be-8b3a-49852b35aeec,13,free-music-archive,Google;Stability AI,USED_BY
1779,Ten Thousand Free Men & Their Families,8e4fea9c-a7b6-4a23-9d33-ca79bf0219a3,13,free-music-archive,Google;Stability AI,USED_BY
1780,Milch of Source,74b56f3e-7a49-4de1-b8f0-33c20dea313d,13,free-music-archive,Google;Stability AI,USED_BY
1781,Mobster,ca631d9a-c459-49be-b7e7-4db51ea054e7,13,free-music-archive,Google;Stability AI,USED_BY
1782,Poland,92386450-3b31-4e75-b52b-f88edad9edc8,13,free-music-archive,Google;Stability AI,USED_BY
1783,Windom Earle,11618,13,free-music-archive,Google;Stability AI,USED_BY
1784,Pujol,6280e233-5128-41a8-a133-3422fb72a0bb,13,free-music-archive,Google;Stability AI,USED_BY
1785,EeL,11969,13,free-music-archive,Google;Stability AI,USED_BY
1786,Kris Keogh,1955f342-c32e-47e3-8555-910636951bfe,13,free-music-archive,Google;Stability AI,USED_BY
1787,Batfinks,9148,13,free-music-archive,Google;Stability AI,USED_BY
1788,Collection of the Late Howell Bend,13131,13,free-music-archive,Google;Stability AI,USED_BY
1789,Plaistow,158d1e42-da0b-4d30-93bc-aec984fae209,13,free-music-archive,Google;Stability AI,USED_BY
1790,Meltdown,13314,13,free-music-archive,Google;Stability AI,USED_BY
1791,Jigglers,13473,13,free-music-archive,Google;Stability AI,USED_BY
1792,Antony Raijekov,094c9fe1-cba6-43d1-9eef-13126abcb652,13,free-music-archive,Google;Stability AI,USED_BY
1793,coda,13611,13,free-music-archive,Google;Stability AI,USED_BY
1794,Society Problem,13911,13,free-music-archive,Google;Stability AI,USED_BY
1795,Jack Kotz,20807,13,free-music-archive,Google;Stability AI,USED_BY
1796,Portron Portron Lopez,db6ad4e5-a191-44db-a296-33fc734f0fe4,13,free-music-archive,Google;Stability AI,USED_BY
1797,The Bell,29e013d4-41c2-4db4-8907-6f672acda0c7,13,free-music-archive,Google;Stability AI,USED_BY
1798,Jurica Jelić,11784397-2d60-4781-aa6d-92a445d8ca3b,13,free-music-archive,Google;Stability AI,USED_BY
1799,Papa B Blu,21074,13,free-music-archive,Google;Stability AI,USED_BY
1800,Dappu Ji Mirasi,21137,13,free-music-archive,Google;Stability AI,USED_BY
1801,Pistol Jazz,21564,13,free-music-archive,Google;Stability AI,USED_BY
1802,Zli jezici,21656,13,free-music-archive,Google;Stability AI,USED_BY
1803,Gonzalo Varela,5219f7f6-28bb-4667-b5a9-32f8a1d5f454,13,free-music-archive,Google;Stability AI,USED_BY
1804,Jacob Haller,c6597081-7fe9-492b-8b9e-890cd72eab3b,13,free-music-archive,Google;Stability AI,USED_BY
1805,Optional,22052,13,free-music-archive,Google;Stability AI,USED_BY
1806,Painful Silence,21338,13,free-music-archive,Google;Stability AI,USED_BY
1807,Aerologic,17235,13,free-music-archive,Google;Stability AI,USED_BY
1808,Rye Coalition,7e6b3645-2a39-403f-b82e-31cd73d691e3,13,free-music-archive,Google;Stability AI,USED_BY
1809,Donnie Ozone,decc0d35-d9cf-4170-8cf7-c55ee878f01d,13,free-music-archive,Google;Stability AI,USED_BY
1810,Jason Leonard,22528,13,free-music-archive,Google;Stability AI,USED_BY
1811,godmanwho,a2018f88-e37f-4370-9e8e-230d5cecda5b,13,free-music-archive,Google;Stability AI,USED_BY
1812,East of Borneo,10071,13,free-music-archive,Google;Stability AI,USED_BY
1813,CrumbSnatchers,38636ed1-8d32-4721-bbf3-b23805754ab3,13,free-music-archive,Google;Stability AI,USED_BY
1814,Titus Andronicus,d38c47f6-d9bb-4a77-aaea-df53a6616a68,13,free-music-archive,Google;Stability AI,USED_BY
1815,Waco Brothers,b4322fe8-a43e-40a0-9728-52d6ee873bc8,13,free-music-archive,Google;Stability AI,USED_BY
1816,Quasi,3df29542-402a-49a5-ae1f-82f936184b3b,13,free-music-archive,Google;Stability AI,USED_BY
1817,Coven Project,682506c2-cc65-4288-9956-6b0d92a9dc73,13,free-music-archive,Google;Stability AI,USED_BY
1818,Valentina Novales,24003,13,free-music-archive,Google;Stability AI,USED_BY
1819,Consolidated Plastics,24076,13,free-music-archive,Google;Stability AI,USED_BY
1820,Master Toad!,a9f73643-d253-4215-ac29-68615ace82d0,13,free-music-archive,Google;Stability AI,USED_BY
1821,FRAIL,24092,13,free-music-archive,Google;Stability AI,USED_BY
1822,Barefoot McCoy,d3ed0066-7a19-4c3b-9dba-680930e3bd3a,13,free-music-archive,Google;Stability AI,USED_BY
1823,Art Gray Noizz Quintet,b9c0887e-3ed2-4bb4-abc7-a65c640bf6ba,13,free-music-archive,Google;Stability AI,USED_BY
1824,Son Little,4bbcd67e-c6f5-43f3-ac66-9ffa8552d9f2,13,free-music-archive,Google;Stability AI,USED_BY
1825,red kite,24350,13,free-music-archive,Google;Stability AI,USED_BY
1826,dioxadol borges,22593,13,free-music-archive,Google;Stability AI,USED_BY
1827,The Dirty Moogs,22789,13,free-music-archive,Google;Stability AI,USED_BY
1828,Total E.T.,ccd97809-0728-4cc1-99df-3300eb0155ca,13,free-music-archive,Google;Stability AI,USED_BY
1829,This Mess Is Mine,ed52bc32-468d-4127-ab1e-f768b9753d8a,13,free-music-archive,Google;Stability AI,USED_BY
1830,Zerodent,1aae31a3-0ae2-4ddc-8408-3389cddabb5a,13,free-music-archive,Google;Stability AI,USED_BY
1831,The Dingees,09664c7f-4eb4-4464-b7f1-3b6a9cd6b756,13,free-music-archive,Google;Stability AI,USED_BY
1832,Olga Scotland,e61dec55-7642-4a13-8c56-0531a935fbf8,13,free-music-archive,Google;Stability AI,USED_BY
1833,Rot Shit,6110,13,free-music-archive,Google;Stability AI,USED_BY
1834,Xerak,9a066120-5f14-4c75-833d-1e11e5b76081,13,free-music-archive,Google;Stability AI,USED_BY
1835,Steadman,cde5228d-8d6d-48a6-8d60-2c9968fa90ff,13,free-music-archive,Google;Stability AI,USED_BY
1836,Sakee Sed,b4785d1a-199b-40c5-b388-7b67b6429881,13,free-music-archive,Google;Stability AI,USED_BY
1837,comment on y va,7282,13,free-music-archive,Google;Stability AI,USED_BY
1838,Cheapmachines,4a41a782-a5bc-4ff6-a081-c81059005584,13,free-music-archive,Google;Stability AI,USED_BY
1839,.RR,7414,13,free-music-archive,Google;Stability AI,USED_BY
1840,Galun,fc8bb8f7-1d84-4ffb-82e6-ab3b5519e10d,13,free-music-archive,Google;Stability AI,USED_BY
1841,Fidel Cutstro,acde4f12-1ed2-43b1-b14a-5021b5600bd6,13,free-music-archive,Google;Stability AI,USED_BY
1842,Lady Data,8b4bd421-aabc-4231-b6ef-b396b3b9a0b2,13,free-music-archive,Google;Stability AI,USED_BY
1843,Panda Paranoico,b30de0fd-f39a-434b-bea6-220fe7d5e4a4,13,free-music-archive,Google;Stability AI,USED_BY
1844,Bernd Burnson,8fb21ac9-a5d5-4d34-bd45-d5673df9772e,13,free-music-archive,Google;Stability AI,USED_BY
1845,Not From This World,8467,13,free-music-archive,Google;Stability AI,USED_BY
1846,Dan Plaza,8499,13,free-music-archive,Google;Stability AI,USED_BY
1847,Procedure Club,3639a279-8867-4c49-b957-63039753ac19,13,free-music-archive,Google;Stability AI,USED_BY
1848,Miguel Uza,8723,13,free-music-archive,Google;Stability AI,USED_BY
1849,La Fanfare de la Fatalité,8f7225e9-9aca-42ae-b620-a80712648c80,13,free-music-archive,Google;Stability AI,USED_BY
1850,Henry Hynes,9006,13,free-music-archive,Google;Stability AI,USED_BY
1851,Batfinks,61e44725-4387-4fb1-acc0-b96ab570e154,13,free-music-archive,Google;Stability AI,USED_BY
1852,Dr. Phibes & The Ten Plagues of Egypt,cf567a89-d9fd-41fb-a0f2-121eea0b2ec8,13,free-music-archive,Google;Stability AI,USED_BY
1853,Liam Stewart,dc6149c2-7b75-45ba-8c74-5ee954b20da7,13,free-music-archive,Google;Stability AI,USED_BY
1854,Sibirskaya Vechora,9293,13,free-music-archive,Google;Stability AI,USED_BY
1855,Kingface,e4610c7d-7f6b-4571-a458-0089f429b6eb,13,free-music-archive,Google;Stability AI,USED_BY
1856,Mac 68K,9539,13,free-music-archive,Google;Stability AI,USED_BY
1857,La Ligne Claire,9813,13,free-music-archive,Google;Stability AI,USED_BY
1858,Jason Kaneshiro,10010,13,free-music-archive,Google;Stability AI,USED_BY
1859,Goines Ma Non Troppo,7564,13,free-music-archive,Google;Stability AI,USED_BY
1860,Riasne 2000,7851,13,free-music-archive,Google;Stability AI,USED_BY
1861,JTPE,e09f1030-de66-4f02-ad74-b56083785b99,13,free-music-archive,Google;Stability AI,USED_BY
1862,Christian Cummings,26e6211b-c78d-49b8-b78b-0f3eaf51097c,13,free-music-archive,Google;Stability AI,USED_BY
1863,Colombey,77a046e2-ecbb-457c-b753-5249c0336dc7,13,free-music-archive,Google;Stability AI,USED_BY
1864,Tartine de Clous,65d263f9-ec6a-4688-a194-0fc86f02b44a,13,free-music-archive,Google;Stability AI,USED_BY
1865,Kiko C. Esseiva,7b7c886f-8732-4cc7-9a0e-9d1635cf6aae,13,free-music-archive,Google;Stability AI,USED_BY
1866,When We Live,6f13fca5-935c-40a4-92cb-5a467e5ad021,13,free-music-archive,Google;Stability AI,USED_BY
1867,Mark E. Kaylor,18d8602c-39aa-4125-87f0-2edc6d3e6b0c,13,free-music-archive,Google;Stability AI,USED_BY
1868,Josef Nadek,ee535114-2ee9-4a26-a5de-5c1538d5ea35,13,free-music-archive,Google;Stability AI,USED_BY
1869,Zacarias Malden,c8270360-1326-4d2b-8836-a11de86610b3,13,free-music-archive,Google;Stability AI,USED_BY
1870,Brian Wilson Shock Treatment,d61172cb-f41a-47a5-8e57-50fc90ba09a4,13,free-music-archive,Google;Stability AI,USED_BY
1871,Party People in a Can,9204,13,free-music-archive,Google;Stability AI,USED_BY
1872,Thee Irma & Louise,523256a1-7c60-423d-866b-d30e95c0d8e8,13,free-music-archive,Google;Stability AI,USED_BY
1873,Vegaenduro,759660b3-e8fa-4c8c-9d09-53a361741a0e,13,free-music-archive,Google;Stability AI,USED_BY
1874,Erick Gallun,26015c1a-02d5-4522-b04c-2356407cfc21,13,free-music-archive,Google;Stability AI,USED_BY
1875,TALUGUNG,4da35241-7eb4-4748-9f3a-b8e8067b86f2,13,free-music-archive,Google;Stability AI,USED_BY
1876,Cockmasta Flex,21462,13,free-music-archive,Google;Stability AI,USED_BY
1877,Richie Dagger's Crime,8cb15ed8-be7e-4cbd-a76d-7ecfd8a85c13,13,free-music-archive,Google;Stability AI,USED_BY
1878,Mark Neil,64531039-3076-4289-b1d9-07aa087f4c6b,13,free-music-archive,Google;Stability AI,USED_BY
1879,Byron G. Harlan,52bee53c-a2cd-4ea0-b806-262dd8dc2f92,12,free-music-archive,Google;Stability AI,USED_BY
1880,Katapulto,4cea7c1f-c1f5-4fd8-9a06-f3bab48e323e,12,free-music-archive,Google;Stability AI,USED_BY
1881,AWOL,1,12,free-music-archive,Google;Stability AI,USED_BY
1882,Minmae,15b7bd6f-c4af-48e8-92ce-05b7ce26cdcd,12,free-music-archive,Google;Stability AI,USED_BY
1883,Mudboy,87b2fe32-cfc1-438e-9963-f1fe715b6b9e,12,free-music-archive,Google;Stability AI,USED_BY
1884,Weather (from Chicago),327,12,free-music-archive,Google;Stability AI,USED_BY
1885,Bolmongani,5e5fee4a-1e0f-40d6-8b08-301f6572dd3e,12,free-music-archive,Google;Stability AI,USED_BY
1886,Dead Moon,4866af3e-7586-403e-bea4-f27bcbcadbb6,12,free-music-archive,Google;Stability AI,USED_BY
1887,Mod Fun,32be1a65-62da-463c-9a28-cdb320f47bae,12,free-music-archive,Google;Stability AI,USED_BY
1888,We Are the Arm,1385,12,free-music-archive,Google;Stability AI,USED_BY
1889,New Bomb Turks,013d71e5-ecb2-486a-bd82-6e7d9129acfc,12,free-music-archive,Google;Stability AI,USED_BY
1890,Rose For Bohdan,8484832f-4c74-4bde-9109-52ddf59cc011,12,free-music-archive,Google;Stability AI,USED_BY
1891,BrokeMC,1953,12,free-music-archive,Google;Stability AI,USED_BY
1892,Dinowalrus,e548c89b-8d85-40ca-97d3-fd432e8847cf,12,free-music-archive,Google;Stability AI,USED_BY
1893,Future Islands,74963434-dcb6-4b14-98cc-99873b06db66,12,free-music-archive,Google;Stability AI,USED_BY
1894,Superhumanoids,092dbc47-6d55-4270-85c1-7ab2c4f2661d,12,free-music-archive,Google;Stability AI,USED_BY
1895,Proviant Audio,1a50ac0a-f8ef-467b-b10e-f2be4dd84c88,12,free-music-archive,Google;Stability AI,USED_BY
1896,Justice Yeldham,b976deb4-8794-4af0-a311-4ab310ce420c,12,free-music-archive,Google;Stability AI,USED_BY
1897,The Magic Carpathians,ac582f58-cf2a-4a7a-8d94-f539518c56a6,12,free-music-archive,Google;Stability AI,USED_BY
1898,Tha Connection,918db63c-700b-46a1-a3bf-56b1b23b57d1,12,free-music-archive,Google;Stability AI,USED_BY
1899,Sea Monster,8aaff637-6245-44f9-af4c-8b7dd30cc3ee,12,free-music-archive,Google;Stability AI,USED_BY
1900,Smegma,2150e0eb-46f6-4108-918a-f3f32bf5b07f,12,free-music-archive,Google;Stability AI,USED_BY
1901,Hanns Ahring,46515511-149e-419c-adeb-7fa0d9c5d99f,12,free-music-archive,Google;Stability AI,USED_BY
1902,Jean Quist,0dce4ecb-93ff-471f-a3f0-008c3bb40783,12,free-music-archive,Google;Stability AI,USED_BY
1903,Maren Schram,bec341cd-52b4-4ac3-8e21-3e1fe8e93d84,12,free-music-archive,Google;Stability AI,USED_BY
1904,1.6 Band,e3b548df-c063-4603-bac1-1b01fcf84ef2,12,free-music-archive,Google;Stability AI,USED_BY
1905,Pigeons & The Insane Porridgemakers,a295ace5-e479-4d82-8ac9-ff006a6fee2d,12,free-music-archive,Google;Stability AI,USED_BY
1906,Al Jolson,5611a8e8-1521-4919-a531-2689bbb57ce4,12,free-music-archive,Google;Stability AI,USED_BY
1907,The Mint Chicks,2bb34099-cf61-4f22-987f-60449df033c6,12,free-music-archive,Google;Stability AI,USED_BY
1908,Orquestra Popular De Paio Pires,5202,12,free-music-archive,Google;Stability AI,USED_BY
1909,Pistolera,29369090-ee31-404d-ac28-eef713630328,12,free-music-archive,Google;Stability AI,USED_BY
1910,staRpauSe,23269e6a-57c5-44be-bd74-438bd4790072,12,free-music-archive,Google;Stability AI,USED_BY
1911,Matt Bauer,8dbca54a-8dc6-41cd-a525-20360d7b947e,12,free-music-archive,Google;Stability AI,USED_BY
1912,Talk Normal,7339b6e3-de82-4b9d-980f-0c93a43c2167,12,free-music-archive,Google;Stability AI,USED_BY
1913,Evgeny Grinko,ccab448f-b78c-435c-8943-69c90716bedc,12,free-music-archive,Google;Stability AI,USED_BY
1914,Sore & Steal,bccb7bfe-fd79-4db0-ae6d-212bdafd4aac,12,free-music-archive,Google;Stability AI,USED_BY
1915,krackatoa,13830,12,free-music-archive,Google;Stability AI,USED_BY
1916,Jarrod Fowler,1245030b-6a15-4f97-84f7-e4a5ec8a245d,12,free-music-archive,Google;Stability AI,USED_BY
1917,[unknown],125ec42a-7229-4250-afc5-e057484327fe,12,free-music-archive,Google;Stability AI,USED_BY
1918,Love Story In Blood Red,1516,12,free-music-archive,Google;Stability AI,USED_BY
1919,Aortha,8e4bc32c-19f2-4b3f-a827-2369659b0091,12,free-music-archive,Google;Stability AI,USED_BY
1920,Inox Kapell,29dc0fb8-8b8a-482e-8a65-c78ab6ef265b,12,free-music-archive,Google;Stability AI,USED_BY
1921,New Air,88ef68a7-85c6-4618-8c75-4494fd04c661,12,free-music-archive,Google;Stability AI,USED_BY
1922,Big Ups,e011e4dc-2f42-4493-bd08-986376043db4,12,free-music-archive,Google;Stability AI,USED_BY
1923,Atlantic Thrills,2787b46f-6645-45f2-bc96-2916e6cfa985,12,free-music-archive,Google;Stability AI,USED_BY
1924,Lucas Perný,17147,12,free-music-archive,Google;Stability AI,USED_BY
1925,MUTATE,10531,12,free-music-archive,Google;Stability AI,USED_BY
1926,Illl,92c277b5-0004-4b67-a6af-6e2e5031faef,12,free-music-archive,Google;Stability AI,USED_BY
1927,Adolina,18753,12,free-music-archive,Google;Stability AI,USED_BY
1928,Styptic,5ee69aa7-efed-4176-b13c-83fedec7a602,12,free-music-archive,Google;Stability AI,USED_BY
1929,The Fat,5fc8abf8-3924-4cd0-aa3a-e89495b27eb9,12,free-music-archive,Google;Stability AI,USED_BY
1930,Penetración Cósmica,7202,12,free-music-archive,Google;Stability AI,USED_BY
1931,ombrelli sciolti,19066,12,free-music-archive,Google;Stability AI,USED_BY
1932,Mirbeau,19092,12,free-music-archive,Google;Stability AI,USED_BY
1933,Pankifared,572a6d9b-4503-4082-9d21-29acfe3603ae,12,free-music-archive,Google;Stability AI,USED_BY
1934,[Yahuy-Che-Kabah],18941,12,free-music-archive,Google;Stability AI,USED_BY
1935,Neighborhood Cults,19136,12,free-music-archive,Google;Stability AI,USED_BY
1936,Csum and Tobetozero,19173,12,free-music-archive,Google;Stability AI,USED_BY
1937,Fog Lake,927cd7e5-ccec-418d-997f-c5e7edbdb51c,12,free-music-archive,Google;Stability AI,USED_BY
