query_name,matched_name,creator_id,total_results,count__free-music-archive,count__laion-disco-12m,count__sleeping-disco-9m,count__spotify-tracks-dataset,present_datasets,used_by_datasets,used_by_companies,flag
Nick Jonas,Nick Jonas,943e3724-27e7-4e23-9b1c-cc5d46b5bcc7,192,0,113,78,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Black Eyed Peas,Black Eyed Peas,d5be5333-4171-427e-8e12-732087c6b78e,341,0,145,189,7,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Ramones,Ramones,d6ed7887-a401-47a8-893c-34b967444d26,319,0,146,171,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Bee Gees,Bee Gees,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,293,0,149,123,21,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Peter Gabriel,Peter Gabriel,8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,383,0,171,212,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Bud Spencer,Bud Spencer,bc013c43-e442-4e06-a9fb-30991954d66d,24,0,22,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Nicole Scherzinger,Nicole Scherzinger,0f7534a6-dc5f-46ca-a2e0-13d214cdd52b,164,0,81,80,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Ronnie James Dio,Ronnie James Dio,fc4953aa-6bf4-4f1f-8e47-5ac79ca428e2,7,0,4,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lars Ulrich,Lars Ulrich,e2190b35-1181-44f6-8587-4c04123a6f30,1,0,1,0,0,laion-disco-12m,,,PRESENT
George Takei,,,0,,,,,,,,NONE
Cesária Évora,Cesária Évora,ceafdf2f-bc18-4b99-8c71-d1834b0065c3,260,0,151,93,16,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Vanessa Redgrave,Vanessa Redgrave,6309e0cb-cab0-458a-b319-b8692d017fc3,25,0,22,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Shawn Mendes,Shawn Mendes,b7d92248-97e3-4450-8057-6fe06738f735,306,0,138,154,14,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Yul Brynner,Yul Brynner,7a25c6af-0ff3-4e2a-81aa-795191a1fe86,59,0,56,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Hailee Steinfeld,Hailee Steinfeld,373f5bcf-f1ce-4515-83ed-0b8ed636bc14,74,0,33,39,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Korn,Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,351,0,149,198,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Neil Patrick Harris,Neil Patrick Harris,587fbf06-1cc0-4ae6-91ef-afe832385b13,57,0,23,32,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Gloria Estefan,Gloria Estefan,becd8cc6-a453-4183-af88-dedaaec859a6,414,0,152,260,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Laura Pausini,Laura Pausini,472b9953-1f10-4aed-b1ec-d0c23ffb2cf1,330,0,154,170,6,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Alexander Rybak,Alexander Rybak,1e69316c-14fa-42ba-88f2-06f6743632f7,133,0,107,26,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Adam Levine,Adam Levine,a1421d73-1a21-484b-97ad-77c9a5676daf,43,0,20,17,6,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Wesley Snipes,Wesley Snipes,24f3b408-214d-47f1-b5b0-6378a4ba53d4,1,0,1,0,0,laion-disco-12m,,,PRESENT
Gloria Estefan,Gloria Estefan,becd8cc6-a453-4183-af88-dedaaec859a6,414,0,152,260,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Audrey Tautou,,,0,,,,,,,,NONE
Michael Ende,,,0,,,,,,,,NONE
Raquel Welch,Raquel Welch,6869e8ac-256e-4b6f-b02b-35e15497391b,1,0,1,0,0,laion-disco-12m,,,PRESENT
The Weeknd,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,488,0,183,277,28,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Nine Inch Nails,Nine Inch Nails,b7ffd2af-418f-4be2-bdd1-22f8b48613da,306,13,143,128,22,free-music-archive;laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,free-music-archive,Google;Stability AI,USED_BY
Miranda Cosgrove,Miranda Cosgrove,75285014-bdd1-4ca2-81c9-c6c642bfdec7,55,0,28,27,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Nana Mouskouri,Nana Mouskouri,09b8609a-ca39-4f34-a2f6-5b81afc2c32d,212,0,167,35,10,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Yves Montand,Yves Montand,edd6a7c3-d174-4e5b-9134-0f0cc6e2b0a5,168,0,144,24,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Blink-182,Blink-182,0743b15a-3c32-48c8-ad58-cb325350befa,297,0,150,127,20,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Joe Pesci,Joe Pesci,7fc788d1-4ec4-4b83-87f2-c420dc3da03e,46,0,27,19,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Irving Berlin,Irving Berlin,5e645519-a175-4fe0-9a9b-eb9dc9f506b5,194,0,182,12,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ashley Tisdale,Ashley Tisdale,1fa14a96-c25c-4bb7-b94d-ff453519eab3,156,0,97,59,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Billie Joe Armstrong,Billie Joe Armstrong,5d06fe54-485a-4a07-b506-5f6f719448cb,49,0,28,21,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
James Blunt,James Blunt,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,221,0,152,63,6,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Eros Ramazzotti,Eros Ramazzotti,3ab7295a-54ac-40e8-b1b2-3d110a143550,237,0,153,84,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Mia Farrow,Mia Farrow,04bac187-160c-4b72-9ba1-cd6fd07ca6be,3,0,3,0,0,laion-disco-12m,,,PRESENT
Bette Midler,Bette Midler,ed333e8b-d18a-49fc-b361-4ec9731dfdba,284,0,150,133,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Maggie Gyllenhaal,Maggie Gyllenhaal,ce2ef67a-1c9b-4536-882c-1e49b250afa8,5,0,1,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Erich Kästner,,,0,,,,,,,,NONE
Alexander Dugin,,,0,,,,,,,,NONE
Jean-Michel Jarre,Jean-Michel Jarre,86e2e2ad-6d1b-44fd-9463-b6683718a1cc,179,0,158,21,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lionel Richie,Lionel Richie,3cb25fb2-5547-4b05-adec-1a5e37830d46,247,0,143,90,14,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
My Chemical Romance,My Chemical Romance,c07f0676-9143-4217-8a9f-4c26bd636f13,234,0,132,75,27,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
The Notorious B.I.G.,The Notorious B.I.G.,d5d97b2b-b83b-4976-814a-056d9076c8c3,392,0,198,156,38,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Jennifer Love Hewitt,Jennifer Love Hewitt,2374ec6f-229c-47a8-9853-5efe3c47f5ca,92,0,43,49,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
The Killers,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b,247,0,149,89,9,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Bruce Dickinson,Bruce Dickinson,50698127-f6f4-4c0c-8010-db98c21100e1,208,0,148,59,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Mickey Rooney,Mickey Rooney,d4087c75-0bed-4882-8c16-50d9fcdc19e1,116,0,106,10,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Jennifer Hudson,Jennifer Hudson,95b5d5b5-46c4-4c3e-89d5-ffe9236427ac,245,0,135,110,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Taylor Momsen,Taylor Momsen,d1ecf86c-3d89-420e-b8c1-bceb6b101c61,6,0,4,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
My Chemical Romance,My Chemical Romance,c07f0676-9143-4217-8a9f-4c26bd636f13,234,0,132,75,27,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Brittany Murphy,Brittany Murphy,bc94b8a5-979c-4e79-9e97-7b7c2d3d14ee,11,0,8,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Måns Zelmerlöw,Måns Zelmerlöw,9a21832f-5104-42fa-b881-17a1ca66bfdb,188,0,143,45,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Daft Punk,Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,241,0,151,85,5,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Arctic Monkeys,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,358,0,142,116,100,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
AKB48,AKB48,be547bca-8718-4762-bf1b-34a3bdb4938f,439,0,130,264,45,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Jean-Philippe Rameau,Jean-Philippe Rameau,b29a3b55-785c-4072-9daf-0153cac864b6,603,0,574,15,14,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Michelle Williams,Michelle Williams,aa440de8-500e-43a1-b601-a9733fd1bcb5,8,0,5,2,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Paul Simon,Paul Simon,05517043-ff78-4988-9c22-88c68588ebb9,274,0,158,113,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Paul Simon,Paul Simon,82f75e30-e211-41a1-9b2b-f083b9dd3ba3,2,0,1,0,1,laion-disco-12m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Kenneth Branagh,Kenneth Branagh,e8717aca-a773-4f95-a107-10df48e27d43,3,0,1,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Boris Vian,Boris Vian,831094a1-8295-459d-bc64-ed25e6cc1192,142,0,129,13,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Jonas Brothers,Jonas Brothers,6e019bc6-5c23-4935-94f0-4a896631d846,251,0,133,113,5,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Kevin Bacon,Kevin Bacon,cc0dbdfc-9b2c-4e31-8448-808412388406,5,0,4,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Joy Division,Joy Division,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,188,0,127,57,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Annie Lennox,Annie Lennox,3e30aebd-0557-4cfd-8fb9-3945afa5d72b,211,0,156,35,20,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Sissy Spacek,Sissy Spacek,384c85ed-8c8a-47fe-8d3a-a2b749213b18,9,0,9,0,0,laion-disco-12m,,,PRESENT
Richard Harris,Richard Harris,9a976838-8e77-4065-bdbb-748d17ad773b,69,0,54,15,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lemmy,Lemmy,e3ea6186-7523-48de-8437-bac91bc47829,49,0,41,8,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Carey Mulligan,Carey Mulligan,c619e3e6-233e-4486-a6c0-31fc755c3e35,3,0,0,3,0,sleeping-disco-9m,,,PRESENT
Arvo Pärt,Arvo Pärt,ae0b2424-d4c5-4c54-82ac-fe3be5453270,308,0,272,33,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Liu Yifei,,,0,,,,,,,,NONE
Roger Taylor,Roger Taylor,558302b1-07ae-4be1-9edb-2a2b1f036313,137,0,128,9,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
France Gall,France Gall,385966f0-b912-4755-bad6-4780ebf3f4cd,231,0,142,86,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Wiz Khalifa,Wiz Khalifa,f5dfa020-ad69-41cd-b3d4-fd7af0414e94,956,0,379,554,23,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Jean-Baptiste Lully,Jean-Baptiste Lully,7f9989b0-8f5e-41dd-bbab-1fff052609e3,340,0,319,16,5,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Anna Nicole Smith,Anna Nicole Smith,3934c486-629e-4ae8-b907-0603e4a1fd29,2,0,0,2,0,sleeping-disco-9m,,,PRESENT
Joy Division,Joy Division,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,188,0,127,57,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Liu Yifei,Liu Yifei,ec7da656-4f08-45f8-853c-e14465f07065,2,0,0,2,0,sleeping-disco-9m,,,PRESENT
Romy Schneider,Romy Schneider,66eb5e00-7d55-4765-a020-307dc08049b5,1,0,1,0,0,laion-disco-12m,,,PRESENT
Calvin Harris,Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,410,0,176,191,43,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Tokio Hotel,Tokio Hotel,462a85b4-83ac-4164-86b3-e5ac6a7ec040,232,0,147,85,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Liam Payne,Liam Payne,93ae8651-24ee-406c-b927-eb7cd773ae38,91,0,47,39,5,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
IU,IU,b9545342-1e6d-4dae-84ac-013374ad8d7c,156,0,146,4,6,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Charli XCX,Charli XCX,260b6184-8828-48eb-945c-bc4cb6fc34ca,548,0,202,326,20,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Hank Williams,Hank Williams,906bddec-bc73-49f8-ac1e-eaee691c6cf9,477,0,218,82,177,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Sean Combs,Sean Combs,cabb4fcf-4067-4ba5-908d-76ee66fcf0c6,377,0,145,225,7,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Amy Lee,Amy Lee,7ee89158-3446-4044-bb88-0dcc4d4cd6c0,60,0,39,20,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Jayne Mansfield,Jayne Mansfield,7618b86b-25a1-4942-9282-fb43aedde2ce,11,0,0,11,0,sleeping-disco-9m,,,PRESENT
Arturo Toscanini,Arturo Toscanini,da96be23-ef88-420e-8173-3efb7fd995cc,288,0,288,0,0,laion-disco-12m,,,PRESENT
Zhang Ziyi,Zhang Ziyi,d8bf201e-204f-481f-bc2c-748a22f3f1aa,1,0,1,0,0,laion-disco-12m,,,PRESENT
Hank Williams,Hank Williams,906bddec-bc73-49f8-ac1e-eaee691c6cf9,477,0,218,82,177,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Kate Moss,Kate Moss,3IP1UVkxCwvyb5wdQVn269,3,0,2,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Jungkook,Jungkook,23c8056b-ee13-4cfc-a772-2f5292e35bb5,38,0,32,4,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Jesse Eisenberg,Jesse Eisenberg,e93f6016-2423-4c7e-9b5d-49b4b7b91ce9,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Jenny Slate,Jenny Slate,9a40203e-1c26-42e0-8dfa-9f9abdc49411,8,0,3,5,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Calvin Harris,Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,410,0,176,191,43,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Calvin Harris,Calvin Harris,856afd24-cf75-43c3-99cf-886f96eda192,45,0,23,22,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Calvin Harris,Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,410,0,176,191,43,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Billy Joel,Billy Joel,64b94289-9474-4d43-8c93-918ccc1920d1,311,0,162,117,32,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Alyssa Milano,Alyssa Milano,fdcc6897-5c84-45db-b966-7f46ec4317ae,27,0,0,27,0,sleeping-disco-9m,,,PRESENT
Jisoo,Jisoo,f906154a-7011-49c3-8f6a-44ca83311b08,7,0,0,7,0,sleeping-disco-9m,,,PRESENT
Andrew Lloyd Webber,Andrew Lloyd Webber,980ee2d8-2ee9-407b-b48e-48360fbc7437,727,0,481,171,75,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Sum 41,Sum 41,f2eef649-a6d5-4114-afba-e50ab26254d2,260,0,135,116,9,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Rage Against the Machine,Rage Against the Machine,3798b104-01cb-484c-a3b0-56adc6399b80,191,0,125,63,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Sam Smith,Sam Smith,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,326,0,159,150,17,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Anni-Frid Lyngstad,Anni-Frid Lyngstad,042c35d3-0756-4804-b2c2-be57a683efa2,126,0,88,37,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
EXO,EXO,b3785a55-2cf6-497d-b8e3-cfa21a36f997,412,0,199,209,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
José Carreras,José Carreras,7716ddac-2f24-44fa-81b1-bfa920811445,242,0,224,11,7,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Doda,Doda,87452e5d-d526-4637-9f23-133faeb22508,120,0,85,35,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leopold Mozart,Leopold Mozart,45993ba5-2083-4011-8d76-9497067bd092,110,0,106,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Axl Rose,Axl Rose,db4da9ba-c52b-4df9-876f-7c6db3582256,17,0,4,13,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Maurice Chevalier,Maurice Chevalier,e0371cd0-a5f8-420e-be17-bd980adc7393,230,0,194,36,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Victoria Justice,Victoria Justice,4ce94c22-acbc-4535-a0e4-b8a8d002887e,72,0,37,35,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Prince Albert of Saxe-Coburg and Gotha,,,0,,,,,,,,NONE
Matthew Broderick,Matthew Broderick,ee4d1bf0-876d-480f-92d0-6c07df904b98,27,0,25,0,2,laion-disco-12m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Nina Badrić,Nina Badrić,b9fc4166-4794-489b-ae00-a0d100cb2cc7,174,0,149,25,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Adolphe Sax,,,0,,,,,,,,NONE
Ruggero Leoncavallo,Ruggero Leoncavallo,9bfbcb17-bd72-444e-be7d-0129b6389ca1,109,0,103,2,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Lucy Lawless,Lucy Lawless,d4299e4e-be8a-4034-9947-35accdd61cd6,6,0,3,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Moby,Moby,8970d868-0723-483b-a75b-51088913d3d4,422,0,202,213,7,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Moby,Moby,8970d868-0723-483b-a75b-51088913d3d4,422,0,202,213,7,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Sarah Michelle Gellar,Sarah Michelle Gellar,20b4810d-b28b-43b0-84d8-044036221b9f,4,0,1,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Mike Shinoda,Mike Shinoda,c262b6bf-be56-4b26-bceb-42d7a27342f3,241,0,155,84,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Angela Bassett,Angela Bassett,8f7e3334-c502-4cc3-b4d1-64f693e3cd3b,3,0,2,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lee Marvin,Lee Marvin,b74b7690-082b-49d8-882f-330f3b36b613,9,0,6,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Prince Albert of Saxe-Coburg and Gotha,,,0,,,,,,,,NONE
Dream Theater,Dream Theater,28503ab7-8bf2-4666-a7bd-2644bfc7cb1d,301,0,149,148,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Stromae,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,123,0,61,59,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Mireille Mathieu,Mireille Mathieu,0c321fba-7d1d-4d48-b99a-1e4811970d26,179,0,158,21,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Thom Yorke,Thom Yorke,8ed2e0b3-aa4c-4e13-bec3-dc7393ed4d6b,147,0,105,38,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
XXXTentacion,XXXTentacion,61af87f4-16ee-4431-8504-cc06187079fb,530,1,150,297,82,free-music-archive;laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,free-music-archive,Google;Stability AI,USED_BY
Fleetwood Mac,Fleetwood Mac,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,453,0,214,233,6,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Fan Bingbing,,,0,,,,,,,,NONE
Emmelie de Forest,Emmelie de Forest,7d397268-6447-458f-8da5-a89aa4f451b8,58,0,29,29,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Jessie J,Jessie J,d24fb461-dee8-41fc-bb15-2f13bb2644a6,214,0,126,87,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Tom Waits,Tom Waits,c3aeb863-7b26-4388-94e8-5a240f2be21b,434,0,163,271,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Little Richard,Little Richard,95c2339b-8277-49a6-9aaf-08d8eeeaa0be,182,0,107,71,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Hayley Williams,Hayley Williams,b4b5b5a7-feff-47d0-9458-83d0d135a692,90,0,42,43,5,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
James Horner,James Horner,679ec43c-bc04-4bb0-b619-2da702a214ba,307,0,230,76,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
A. R. Rahman,A. R. Rahman,e0bba708-bdd3-478d-84ea-c706413bedab,1040,0,796,163,81,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Billy Connolly,Billy Connolly,7ffdf6af-0b1a-4ace-a067-970f0a611d93,55,0,39,15,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Salvador Sobral,Salvador Sobral,ad226273-7870-47d6-a8d0-903ddba3853d,120,0,82,38,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Thalía,Thalía,ae33ce8d-f41a-4f6b-b9c6-7859acbd04ef,163,0,152,5,6,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Tarkan,Tarkan,4ec2451d-ed0c-4273-b683-4c1312df25fd,258,0,152,104,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Kevin Kline,Kevin Kline,19e7bca7-1328-4b55-b7b2-40d979c58a46,46,0,37,9,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Kara,Kara,3313f634-1405-481c-ada7-aef1980ac961,294,0,206,88,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
J. K. Simmons,J. K. Simmons,49e8dc03-017d-4c5f-9e3d-5df03fe4676b,5,0,4,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Mira Sorvino,,,0,,,,,,,,NONE
Reza Pahlavi,,,0,,,,,,,,NONE
Chris Rock,Chris Rock,172805a7-6f84-4bb3-8b3b-6dc5bc33b103,96,0,87,9,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Dizzy Gillespie,Dizzy Gillespie,e9ba8ccb-505f-4e5c-b909-65998d0d35b5,364,0,272,92,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
XXXTentacion,XXXTENTACION,61af87f4-16ee-4431-8504-cc06187079fb,530,1,150,297,82,free-music-archive;laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,free-music-archive,Google;Stability AI,USED_BY
Limp Bizkit,Limp Bizkit,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,211,0,119,86,6,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Genesis,Genesis,8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,253,0,147,106,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Tracy Chapman,Tracy Chapman,1129817c-488a-4096-80c1-77fc1b107c93,129,0,104,22,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
