query_name,matched_name,creator_id,total_results,count__free-music-archive,count__laion-disco-12m,count__sleeping-disco-9m,count__spotify-tracks-dataset,present_datasets,used_by_datasets,used_by_companies,flag
Joshua Redman,Joshua Redman,b00a17c3-72b2-4e39-96f9-770ba6cf4573,168,0,139,29,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Joshua Topolsky,,,0,,,,,,,,NONE
Josima Feldschuh,,,0,,,,,,,,NONE
José Antonio Bowen,,,0,,,,,,,,NONE
Jourdan Urbach,,,0,,,,,,,,NONE
Juan Luria,,,0,,,,,,,,NONE
Judah Cassuto,,,0,,,,,,,,NONE
Judith Bokor,,,0,,,,,,,,NONE
Judith Kaplan Eisenstein,,,0,,,,,,,,NONE
Judith Raskin,Judith Raskin,d41e1aa9-138b-4437-a11c-71be2bdb1a9f,8,0,8,0,0,laion-disco-12m,,,PRESENT
Judith Wachs,,,0,,,,,,,,NONE
Judy Frankel,,,0,,,,,,,,NONE
Judy Kuhn,Judy Kuhn,1bac9c04-11ac-4728-ac2b-87e4e357941f,137,0,108,22,7,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Judy Roberts,,,0,,,,,,,,NONE
Jule Styne,Jule Styne,1b3a1e49-2494-441c-9818-3fbbe73d09b4,18,0,15,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Julia Blum,,,0,,,,,,,,NONE
Julia Culp,,,0,,,,,,,,NONE
Julia Feldman,,,0,,,,,,,,NONE
Julia Kogan,Julia Kogan,d94696ca-3576-4982-8ccc-c7721aec97fe,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Julian Kuerti,Julian Kuerti,6HtJ7gJkPNUv4jcMsId6rW,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Julian Lage,Julian Lage,c116b504-ce24-4264-96dc-d10a7458236f,168,0,140,27,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Julie Budd,,,0,,,,,,,,NONE
Julie Gold,Julie Gold,1d3a6aab-cf76-4582-ac1f-4a259731f5eb,3,0,0,3,0,sleeping-disco-9m,,,PRESENT
Julie Goldman,,,0,,,,,,,,NONE
Julie Mintz,,,0,,,,,,,,NONE
Julie Rosewald,,,0,,,,,,,,NONE
Julie Silver,Julie Silver,7ff4db14-7fde-4f10-b699-1e6709ed2740,1,0,1,0,0,laion-disco-12m,,,PRESENT
Julie Zenatti,Julie Zenatti,a69cd724-2f57-4ed0-bfed-ba20401eb84c,197,0,137,60,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Julius Benedict,Julius Benedict,3v03H3BBPRGPgfawdecLjg,1,0,1,0,0,laion-disco-12m,,,PRESENT
Julius Eichberg,,,0,,,,,,,,NONE
Julius Isserlis,,,0,,,,,,,,NONE
Julius Katchen,Julius Katchen,3d5c9fd5-16dc-4ae9-bfe8-f5d9f69a3621,149,0,149,0,0,laion-disco-12m,,,PRESENT
Julius Mombach,,,0,,,,,,,,NONE
Julius Rudel,Julius Rudel,6b926f08-7b8b-4d05-b7e4-f442f9a72302,82,0,82,0,0,laion-disco-12m,,,PRESENT
Julius Schulhoff,,,0,,,,,,,,NONE
Julius Sulzer,,,0,,,,,,,,NONE
Jussie Smollett,Jussie Smollett,8e17fc86-c7a2-449f-a594-4b3946eaa9a3,73,0,51,22,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Justin Warfield,Justin Warfield,2a5b713c-839e-4392-b344-59829ec77613,31,0,30,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
János Fürst,,,0,,,,,,,,NONE
János Starker,János Starker,8ec9a9fe-3709-43a9-adba-6a1a11b7e7da,166,0,164,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Józef Koffler,,,0,,,,,,,,NONE
Júlia Hajdú,,,0,,,,,,,,NONE
K-KOV,,,0,,,,,,,,NONE
KNOB (duo),,,0,,,,,,,,NONE
Kal Mann,,,0,,,,,,,,NONE
Kalmar and Ruby,,,0,,,,,,,,NONE
Kalmele Weitz,,,0,,,,,,,,NONE
Karel Ančerl,Karel Ancerl,4650711f-da98-4393-b486-9feebc34c17c,39,0,38,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Karel Berman,Karel Berman,be748d11-2dc8-4d80-a39e-be8f1521c29d,1,0,1,0,0,laion-disco-12m,,,PRESENT
Karel Reiner,,,0,,,,,,,,NONE
Karen David,Karen David,5d4658d7-8854-40e1-97d3-52941d6817b4,4,0,2,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Karl Geiringer,,,0,,,,,,,,NONE
Karl Goldmark,Karl Goldmark,fbf5f085-72e0-4df8-ba49-6fc9464faf39,33,0,19,14,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Karl Haas,Karl Haas,65fkKjFz66bkD60YkdUZaL,1,0,1,0,0,laion-disco-12m,,,PRESENT
Karl Tausig,,,0,,,,,,,,NONE
Karl Ulrich Schnabel,,,0,,,,,,,,NONE
Karl Weigl,Karl Weigl,c2334a75-6db2-4e26-833f-8ab29a6b3e8f,4,0,1,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Katey Sagal,Katey Sagal,971e2203-5f5c-4ac1-a3e2-210413391d09,63,0,42,21,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Katie Waissel,,,0,,,,,,,,NONE
Katja Andy,,,0,,,,,,,,NONE
Kay Thompson,Kay Thompson,6c0a95ca-0a61-4595-b5c7-4d84bb6c51aa,7,0,6,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Keith Green,Keith Green,f40eb81d-62a6-4e88-b742-e2933ffe68b3,147,0,116,31,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Keith Morris,Keith Morris,0sRfDrdgasid6NQtEKyXDP,1,0,1,0,0,laion-disco-12m,,,PRESENT
Kenneth Kiesler,Kenneth Kiesler,fc801643-fb85-4899-b1d2-a0ecd17b5129,14,0,14,0,0,laion-disco-12m,,,PRESENT
Kenny Aronoff,Kenny Aronoff,eada8a7b-3608-45f6-9752-2ddda3fdb7c0,3,0,3,0,0,laion-disco-12m,,,PRESENT
Kenny Davern,Kenny Davern,d941537c-9ae9-425c-bb05-be7ac6fb4e2d,11,0,11,0,0,laion-disco-12m,,,PRESENT
Kenny G,Kenny G,4cd556a5-db82-43f6-8d55-99598b42da8f,201,0,160,36,5,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Kenny Wollesen,Kenny Wollesen,80341f8d-808e-4b2e-a029-661b224577dd,11,0,11,0,0,laion-disco-12m,,,PRESENT
Kenny Young,,,0,,,,,,,,NONE
Kevin DuBrow,,,0,,,,,,,,NONE
Kfir Tsafrir,,,0,,,,,,,,NONE
Khen (DJ),,,0,,,,,,,,NONE
Khleo Thomas,Khleo Thomas,5baf9a0f-4c37-4d19-9b5b-ec75f6b7affd,1,0,1,0,0,laion-disco-12m,,,PRESENT
Kineret (singer),,,0,,,,,,,,NONE
Kinky Friedman,Kinky Friedman,8d22894d-5105-44d4-923d-0c2f3f515da6,25,0,5,20,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Kip Hanrahan,,,0,,,,,,,,NONE
Kirill Gerstein,Kirill Gerstein,6dd806ed-e23a-4766-8970-952395e1529d,14,0,14,0,0,laion-disco-12m,,,PRESENT
Kirill Petrenko,,,0,,,,,,,,NONE
Kirsten Rosenberg,,,0,,,,,,,,NONE
Kitty Kallen,Kitty Kallen,0822ea07-20f8-4740-a97a-a827cb6ce883,162,0,147,15,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Klaus Pringsheim Sr.,,,0,,,,,,,,NONE
Kobi Arad,,,0,,,,,,,,NONE
Kobi Oshrat,Kobi Oshrat,79p5YbnH6VbpZJHsa66GCv,1,0,1,0,0,laion-disco-12m,,,PRESENT
Kobi Peretz,Kobi Peretz,c2846918-fe1a-42e8-9445-8e74e3d8ed07,118,0,118,0,0,laion-disco-12m,,,PRESENT
Konstantin Eiges,,,0,,,,,,,,NONE
Kosha Dillz,Kosha Dillz,75d12ea1-68e9-4d88-9486-69dd61fb7599,37,0,5,32,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Kossisko,Kossisko,67f9cd83-3446-4410-90bc-a30867efecd0,64,0,53,11,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Kreayshawn,Kreayshawn,b87b38cc-b446-4a0c-968a-addb0e244c9d,106,0,63,43,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Krishna Das (singer),,,0,,,,,,,,NONE
Kristina Reiko Cooper,Kristina Reiko Cooper,08c3085b-79a4-425f-a634-362c4ec9b1bc,16,0,16,0,0,laion-disco-12m,,,PRESENT
Kurt Adler,Kurt Adler,9495d06f-7682-4031-b0c0-4f3282714ab9,5,0,5,0,0,laion-disco-12m,,,PRESENT
Kurt Baum,Kurt Baum,4f033d11-fd8f-41e9-aaf3-80b7a17ae2ac,1,0,1,0,0,laion-disco-12m,,,PRESENT
Kurt Herbert Adler,Kurt Herbert Adler,1d0eb81c-3205-482e-90bc-382aba30f9b3,12,0,9,1,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Kurt Sanderling,Kurt Sanderling,facf8205-3294-4073-a85f-02097c8791fd,41,0,33,0,8,laion-disco-12m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Kurt Weill,Kurt Weill,0e738f68-783c-4a6a-80ae-4f7500861060,189,0,151,38,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Kutiman,Kutiman,48e18c9b-371f-42e6-878d-633e25fa01fd,133,0,126,3,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
L. Wolfe Gilbert,,,0,,,,,,,,NONE
L.E. Doug Staiman,,,0,,,,,,,,NONE
Lahav Shani,,,0,,,,,,,,NONE
Lainie Kazan,Lainie Kazan,d3c6e8ad-c56a-44b1-80b7-1cf90b173233,2,0,1,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lala Tamar,,,0,,,,,,,,NONE
Lalo Schifrin,Lalo Schifrin,adf017f5-76d6-4d31-b1b9-a0211675e7c2,210,0,155,54,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Landon Ronald,Landon Ronald,0TI5tc6bviQfeG0GN7U3rs,6,0,4,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lane 8,Lane 8,bd052b81-353a-4bce-8cd8-72ba9d4ce414,212,0,152,44,16,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Lanz Pierce,Lanz Pierce,6672673d-54c5-4d6e-b597-6e98ef260a8e,6,0,0,6,0,sleeping-disco-9m,,,PRESENT
Larry Adler,Larry Adler,7cca660c-b6b4-410b-a988-afdca3ec87b2,113,0,109,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Larry Gordon (musician),,,0,,,,,,,,NONE
Larry Gottlieb,,,0,,,,,,,,NONE
Larry Harlow (musician),,,0,,,,,,,,NONE
Larry Klein,,,0,,,,,,,,NONE
Larry Rosen (producer),,,0,,,,,,,,NONE
Larry Taylor,,,0,,,,,,,,NONE
Laszlo Varga (cellist),,,0,,,,,,,,NONE
Laura Dreyfuss,Laura Dreyfuss,652dd241-eb92-41dd-bd5d-7697cd7821f0,29,0,14,11,4,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Laura Nyro,Laura Nyro,bb0a1e95-9444-4a05-a1bb-22b8d7ed7844,172,0,143,29,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lauren Bernofsky,,,0,,,,,,,,NONE
Laurie Beechman,Laurie Beechman,18b7b022-bb97-4b7c-9089-d6bbd9fcdaf0,9,0,2,7,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Laurie Rubin,,,0,,,,,,,,NONE
Lauv,Lauv,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,223,0,122,76,25,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Lawrence Dermer,,,0,,,,,,,,NONE
Lawrence Gellert,,,0,,,,,,,,NONE
Lawrence Rothman,Lawrence Rothman,c2b1a898-5f04-42e2-bd70-5ffb82127712,94,0,83,11,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lazar Berman,Lazar Berman,b468084e-d9c2-4350-b85f-6aa81dc07538,152,0,151,0,1,laion-disco-12m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Lazare Lévy,,,0,,,,,,,,NONE
Lazare Saminsky,,,0,,,,,,,,NONE
Lazer Lloyd,,,0,,,,,,,,NONE
Leah Kunkel,Leah Kunkel,7b85378e-f92b-4b72-ac94-3af8f8e718b6,10,0,0,10,0,sleeping-disco-9m,,,PRESENT
Leah Lowenstein,,,0,,,,,,,,NONE
Lee Adams,,,0,,,,,,,,NONE
Lee Feldman,,,0,,,,,,,,NONE
Lee Konitz,Lee Konitz,9136db51-46ba-4208-afd6-7753fb0739aa,280,0,270,10,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lee Pockriss,,,0,,,,,,,,NONE
Leib Glantz,,,0,,,,,,,,NONE
Leibele Waldman,,,0,,,,,,,,NONE
Leila Josefowicz,Leila Josefowicz,97017670-dfe6-4207-aa48-7f962f4d2081,131,0,131,0,0,laion-disco-12m,,,PRESENT
Len Barry,Len Barry,113d4d03-0feb-466e-849c-283eeba18cf5,104,0,98,6,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leni Alexander,,,0,,,,,,,,NONE
Lenka Lichtenberg,Lenka Lichtenberg,04810f6f-158b-435b-92fb-1e764a678268,5,0,5,0,0,laion-disco-12m,,,PRESENT
Lennie Hayton,Lennie Hayton,28c7db0d-c3da-4380-9bf3-5b3000195e41,16,0,16,0,0,laion-disco-12m,,,PRESENT
Lennie Niehaus,Lennie Niehaus,84b40267-a06a-4c03-9fe0-a92e340f99c5,160,0,155,5,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lenny Hambro,,,0,,,,,,,,NONE
Lenny Kaye,Lenny Kaye,47455aa4-c71e-4662-a775-33b81fcf0a37,1,0,1,0,0,laion-disco-12m,,,PRESENT
Lenny Kuhr,Lenny Kühr,64ce0b93-22c7-4a0a-8660-b02fcea9bfb7,18,0,1,17,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lenny Solomon (American-Israeli musician),,,0,,,,,,,,NONE
Leo Ascher,,,0,,,,,,,,NONE
Leo Fall,Leo Fall,d6aa9458-a40b-4be7-bcbb-f6ceb811a84f,23,0,23,0,0,laion-disco-12m,,,PRESENT
Leo Friedman,,,0,,,,,,,,NONE
Leo Fuld,,,0,,,,,,,,NONE
Leo Robin,Leo Robin,2QtNtEUIcCHpnPshtHgckM,8,0,8,0,0,laion-disco-12m,,,PRESENT
Leo Sirota,Leo Sirota,d94fa163-90b0-450d-9abc-de462b63a081,1,1,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Leo Smit (Dutch composer),,,0,,,,,,,,NONE
Leo Zeitlin,Leo Zeitlin,4be52811-0053-4fd6-b695-9766419c5995,1,0,1,0,0,laion-disco-12m,,,PRESENT
Leon Belasco,Leon Belasco,8e0c4138-81cc-47ac-8c23-d62283a2b844,5,0,2,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leon Botstein,Leon Botstein,6c120ada-1307-4b59-9efc-54320a3b9c83,10,0,8,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leon Fleisher,Leon Fleisher,dc0d49cd-8afe-470f-936d-204ade81d537,150,0,150,0,0,laion-disco-12m,,,PRESENT
Leon Jessel,Leon Jessel,cae10c3b-d89c-4fb6-a090-2635d73bd13c,15,0,14,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leon Schidlowsky,,,0,,,,,,,,NONE
Leonard Bernstein,Leonard Bernstein,fa39bc82-9b27-4bbb-9425-d719a72e09ac,785,0,696,86,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Leonard Cohen,Leonard Cohen,65314b12-0e08-43fa-ba33-baaa7b874c15,345,0,160,183,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Leonard Feather,Leonard Feather,7b1f4382-fc71-435e-8ed7-e41ad8014b22,2,0,2,0,0,laion-disco-12m,,,PRESENT
Leonard Nimoy,Leonard Nimoy,e26b8637-e255-496d-857a-9633fc3ef91c,76,0,55,21,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leonard Rose,Leonard Rose,b667c392-5b61-4cf1-bbe5-8f3324a2155f,79,0,79,0,0,laion-disco-12m,,,PRESENT
Leonard Salzedo,,,0,,,,,,,,NONE
Leonard Slatkin,Leonard Slatkin,97e78ecf-0d07-461f-817d-16765bc9da25,298,0,292,6,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leonard Sorkin,,,0,,,,,,,,NONE
Leonard Warren,Leonard Warren,a01023d1-42b1-4aeb-8968-a171115dafaf,27,0,27,0,0,laion-disco-12m,,,PRESENT
Leone Modena,,,0,,,,,,,,NONE
Leone Sinigaglia,Leone Sinigaglia,b21ad2d9-5c93-4c40-b5e1-38a31e583587,2,0,2,0,0,laion-disco-12m,,,PRESENT
Leonid Hambro,,,0,,,,,,,,NONE
Leonid Kogan,Leonid Kogan,5sVuKUXC30NeoFEjQsNaGJ,11,0,10,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leonid Kreutzer,,,0,,,,,,,,NONE
Leonora Duarte,,,0,,,,,,,,NONE
Leopold Auer,Leopold Auer,1d0aaa34-a59f-466b-9a5f-d8057151b6e5,15,0,15,0,0,laion-disco-12m,,,PRESENT
Leopold Godowsky,Leopold Godowsky,f5b8d14c-3adb-4cd3-aa97-140a557c7302,84,0,73,11,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leopold Lichtenberg,,,0,,,,,,,,NONE
Leopold Münzer,,,0,,,,,,,,NONE
Leopold Prince,,,0,,,,,,,,NONE
Lesley Gore,Lesley Gore,7f565c58-cf5d-441b-821f-c314ddf60c99,228,0,140,88,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Leslie Friedlander,,,0,,,,,,,,NONE
Leslie Kritzer,Leslie Kritzer,c7d358bb-6d24-4256-8c1f-bf819a932639,99,0,82,16,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Leslie West,Leslie West,a415f8c5-3b22-43bb-a1a8-cf9646ea21e0,41,0,36,5,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lev Naumov,,,0,,,,,,,,NONE
Lev Pulver,,,0,,,,,,,,NONE
Lev Vlassenko,,,0,,,,,,,,NONE
Levi Robin,Levi Robin,c3db84c5-a213-4bfc-8960-c96bbb2a32f0,25,0,19,6,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Levi Yitzchok Bender,,,0,,,,,,,,NONE
Lew Brown,,,0,,,,,,,,NONE
Lew Pollack,Lew Pollack,d9fcbbd2-b490-4d70-a1e3-4ff1e42f23a1,4,0,4,0,0,laion-disco-12m,,,PRESENT
Lew Soloff,Lew Soloff,3003fda4-fd03-4560-b443-20c4b675fbdb,5,0,5,0,0,laion-disco-12m,,,PRESENT
Leó Weiner,,,0,,,,,,,,NONE
Liad Meir,,,0,,,,,,,,NONE
Libby Holman,Libby Holman,5ebe0867-a6f5-49d1-9f0e-741b3bef5881,18,0,8,10,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lihi Kornowski,,,0,,,,,,,,NONE
Lil Dicky,Lil Dicky,3268f062-6e76-480a-a384-e1dd2a276afb,136,0,56,68,12,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Lili Kraus,Lili Kraus,5e6b2053-edb3-4566-b10c-de82bb59db0c,145,0,145,0,0,laion-disco-12m,,,PRESENT
Lilith Nagar,,,0,,,,,,,,NONE
Lillian Fuchs,Lillian Fuchs,a96d6231-735f-4f59-93e1-308c2259ed6b,4,0,4,0,0,laion-disco-12m,,,PRESENT
Lillian Lux,,,0,,,,,,,,NONE
Lilya Zilberstein,Lilya Zilberstein,1a9e55fa-484f-4509-ab17-2a5e15ddfade,7,0,7,0,0,laion-disco-12m,,,PRESENT
Lin Jaldati,Lin Jaldati,05dc823a-65e9-4f00-8023-548431a36a3d,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Lina Makoul,Lina Makoul,de3f02da-25ed-478f-96c4-23bb3aec6285,2,0,1,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lincoln Maazel,,,0,,,,,,,,NONE
Linda (singer),,,0,,,,,,,,NONE
Linda Creed,,,0,,,,,,,,NONE
Linda Lavin,Linda Lavin,ae8f0297-de69-4a34-810b-099932f41d70,34,0,31,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Linda McCartney,Linda McCartney,10b860bf-f225-4ee0-8c28-e32f1759b4a2,65,0,48,17,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Linda November,,,0,,,,,,,,NONE
Linda Rich,,,0,,,,,,,,NONE
Line Monty,,,0,,,,,,,,NONE
Lionel Faretein,Lionel Faretein,636bfed1-c86e-4774-98b2-7a92f65df095,9,0,0,9,0,sleeping-disco-9m,,,PRESENT
Lionel Newman,Lionel Newman,4875d742-0f30-4e79-98b4-6f099867f9a6,169,0,169,0,0,laion-disco-12m,,,PRESENT
Lior Goldenberg,,,0,,,,,,,,NONE
Lior Miller,,,0,,,,,,,,NONE
Lior Navok,Lior Navok,4kfoPpfipF0ueGmoPk4MPB,1,0,1,0,0,laion-disco-12m,,,PRESENT
Lior Shambadal,,,0,,,,,,,,NONE
Liora (singer),,,0,,,,,,,,NONE
Lipa Schmeltzer,Lipa Schmeltzer,22354560-3e93-4524-85b6-2911b4c879e3,205,0,200,5,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Liran Danino,Liran Danino,cb5ad89d-3b0e-4715-b87c-7c39ea24482d,36,0,36,0,0,laion-disco-12m,,,PRESENT
Lisa Loeb,Lisa Loeb,22c5cef9-80e8-48d2-acd3-6d16f6c8a16d,196,0,149,47,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Liz (American singer),,,0,,,,,,,,NONE
Loai Ali,Loai Ali,27b3ab54-b540-4cba-8bcc-115f62d12ffd,3,0,3,0,0,laion-disco-12m,,,PRESENT
Lola Kirke,Lola Kirke,854f12cc-979f-4f4f-8e1c-53722cc816cc,86,0,61,25,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Loolwa Khazzoom,,,0,,,,,,,,NONE
Loren Bouchard,Loren Bouchard,06d71f1e-88ae-4467-8b5d-2c30d81c1952,18,0,18,0,0,laion-disco-12m,,,PRESENT
Lorenz Hart,Lorenz Hart,3fb75d97-5dfd-4e72-9aee-1904aa4268f4,98,0,88,10,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lori Lieberman,Lori Lieberman,7c3cf006-3352-43f4-acc0-252310b327da,109,0,106,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lori Singer,,,0,,,,,,,,NONE
Lorin Hollander,,,0,,,,,,,,NONE
Lorin Maazel,Lorin Maazel,e38bb7a2-c3e5-4be2-894b-7078c40b9955,236,0,232,3,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Lorna Patterson,,,0,,,,,,,,NONE
Lothar Wallerstein,,,0,,,,,,,,NONE
Lotte Schöne,,,0,,,,,,,,NONE
Lou Adler,,,0,,,,,,,,NONE
Lou Handman,Lou Handman,3adf88ae-d96a-4993-a5d1-60d5a54c5209,1,0,1,0,0,laion-disco-12m,,,PRESENT
Lou Levy (pianist),,,0,,,,,,,,NONE
Lou Reed,Lou Reed,9d1ebcfe-4c15-4d18-95d3-d919898638a1,311,0,169,139,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Louis Danto,,,0,,,,,,,,NONE
Louis Gruenberg,Louis Gruenberg,f52d2a2d-8f50-4f44-96b4-c8fd246ff922,2,0,2,0,0,laion-disco-12m,,,PRESENT
Louis Kaufman,Louis Kaufman,7bcf450a-d0a7-4ca1-a883-d3b83852d9ec,9,0,9,0,0,laion-disco-12m,,,PRESENT
Louis Kentner,Louis Kentner,11dc3368-1f27-4ec1-a862-23f274b38d5f,8,0,7,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Louis Krasner,,,0,,,,,,,,NONE
Louis Lewandowski,Louis Lewandowski,b2a7b9d4-f4bf-4b7e-8ca8-a5c9fa5492b6,1,0,1,0,0,laion-disco-12m,,,PRESENT
Louis Schlösser,,,0,,,,,,,,NONE
Louis de Vries,,,0,,,,,,,,NONE
Louisa Solomon,,,0,,,,,,,,NONE
Louise Goffin,Louise Goffin,9e255b05-925a-444c-9da9-2629a7c5894a,5,0,1,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lovisa Augusti,,,0,,,,,,,,NONE
Lucas Richman,Lucas Richman,0abc0280-7b0a-4fdc-bd18-39105cf19971,5,0,5,0,0,laion-disco-12m,,,PRESENT
Lucian Kahn,,,0,,,,,,,,NONE
Lucie Silvas,Lucie Silvas,59daa33b-98b4-49f6-aac2-af86621c7721,72,0,9,63,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lucie Skeaping,Lucie Skeaping,5e93df28-0c23-40e0-93b1-a48d633ea19e,1,0,1,0,0,laion-disco-12m,,,PRESENT
Lucie Stern,,,0,,,,,,,,NONE
Lucky Lehrer,,,0,,,,,,,,NONE
Lucy Kaplansky,Lucy Kaplansky,9781630c-797b-4164-a539-e1e9ac16eae8,148,0,116,32,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lucy Simon,Lucy Simon,b6fa2b7f-6e5e-40ac-9f70-d15389c6c283,2,0,1,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ludwig Minkus,Ludwig Minkus,e14b6d59-b4a4-4e17-81cc-c28a2b04776d,139,0,139,0,0,laion-disco-12m,,,PRESENT
Luigi Arditi,Luigi Arditi,487f299d-7848-4ef4-a429-9dd4fc7fed6b,11,0,6,5,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Luna Alcalay,,,0,,,,,,,,NONE
Lynn Ahrens,Lynn Ahrens,17f0182e-146a-4115-8c83-aa291b4e3acc,39,0,33,6,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Lynn Lavner,,,0,,,,,,,,NONE
Lynsey de Paul,Lynsey De Paul,68d47eba-a349-4834-b5f7-93999e149fc1,12,0,0,12,0,sleeping-disco-9m,,,PRESENT
László Polgár (bass),,,0,,,,,,,,NONE
László Weiner,,,0,,,,,,,,NONE
Löb ben Moses Minden,,,0,,,,,,,,NONE
MC Paul Barman,MC Paul Barman,3d5443fd-e3de-4463-a087-d02876f2429c,125,0,73,52,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
MC Serch,MC Serch,356dd158-c6db-49b4-8079-6ba807710f82,32,0,25,7,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Mac Miller,Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,551,0,175,367,9,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
